delivery_partner_id,partner_name,rating
2790,Dennis Campbell,4.3
2791,Gregory Rodgers,4.1
2792,Shannon Ayala PhD,4.3
2793,Emily Brown MD,3.9
2794,Amy Velasquez,4.1
2795,Dr. James Davis,4.4
2796,Kent Richardson,3.8
2797,Kevin Young,4.6
2798,Christine Brown,4.3
2799,Tina Cook,4.8
2800,Laura Horton,4.8
2801,Jacob Foster,4.2
2802,Matthew Singh,3.8
2803,Robert Sanchez,4.6
2804,Tiffany Buchanan,4.1
2805,Jason Joseph,4.4
2806,Amber Burke,3.7
2807,Tracey Martinez,4.4
2808,Stacey Wolfe,4.1
2809,Marcus Palmer,4.0
2810,William Evans,5.0
2811,James King,4.1
2812,Joseph Richardson,4.5
2813,James Wright,4.4
2814,Tammie Johnson,3.7
2815,Karla Frazier,4.6
2816,Kathryn Brown,4.0
2817,Justin Neal,4.7
2818,Lauren Smith,4.4
2819,Scott Dillon,4.0
2820,Veronica Erickson,4.0
2821,Amy Charles,4.6
2822,Michael Calderon,4.3
2823,Marissa Moreno,4.5
2824,Norman Cruz,3.7
2825,Angela Porter,4.7
2826,Angel Carr,4.0
2827,Michael Miller,4.4
2828,George Moses,3.7
2829,Patricia Zhang,4.0
2830,David Barnes,4.5
2831,Cindy Harris,3.9
2832,Cynthia Bennett,4.8
2833,Shawn Aguilar,4.5
2834,Shelby Perez,4.8
2835,Danielle Munoz,4.1
2836,Brett Harrison,3.6
2837,Elizabeth Perez,4.4
2838,Erika Frazier,4.0
2839,Thomas Brown,4.2
2840,Alicia Lyons,4.5
2841,Mathew Washington,4.6
2842,Brian Gray,3.5
2843,Emily Webb,4.7
2844,Carol Robinson,4.2
2845,Ellen Rivera,4.3
2846,Dr. Aaron Schmitt,3.9
2847,Tara Obrien,4.1
2848,Carla Travis,4.6
2849,Tyler Estrada,4.7
2850,Jonathon Bell,4.1
2851,Dylan Morales,4.5
2852,Paul Reed,3.9
2853,Stephanie Juarez,4.7
2854,Brenda Torres,4.4
2855,Amanda Cobb,4.7
2856,John Kim,4.2
2857,Dawn Johnson,3.8
2858,Mark Mora,4.1
2859,Jessica Johnson,4.1
2860,Alexis Hamilton,4.0
2861,Cameron Jackson,3.8
2862,Nancy Mccormick,4.6
2863,Joseph Lindsey,3.6
2864,Shane Hernandez,4.8
2865,Noah Diaz,3.8
2866,Carla Hunt,5.0
2867,Anna Williams,5.0
2868,Luis Martinez,4.1
2869,Lisa Jones,5.0
2870,Mark Wilkins,4.8
2871,Tabitha Brady,3.6
2872,Michelle Wilkinson,4.9
2873,Ashley Villarreal,3.6
2874,Leslie Williams,3.8
2875,Kristin Roman,4.4
2876,Mark Carlson,3.6
2877,Eric Matthews,3.7
2878,Jeremy Middleton,4.9
2879,Adriana Martin,5.0
2880,Michael Meyer,4.7
2881,Mr. Michael Hudson,4.3
2882,Mackenzie Rose,4.9
2883,Daniel Watts,3.7
2884,Tiffany Farrell,4.9
2885,Timothy Clark,4.0
2886,Ashley Graham,4.8
2887,Jessica Smith,4.5
2888,Michele Rivera,4.9
2889,Tiffany Lambert,4.8
2890,Joel Vaughn,4.8
2891,Jacob Levine,4.4
2892,Shane Jacobson,4.7
2893,Robert Meza,4.6
2894,Seth Taylor,3.7
2895,Haley Rush,4.5
2896,Melissa Parker,3.7
2897,Patricia Stevenson,4.8
2898,Jacqueline Kline,3.6
2899,Sara Burton,5.0
2900,David Weaver,4.1
2901,Sara Beltran,3.8
2902,Caleb Cruz,4.9
2903,Todd Weiss,3.6
2904,Andrea Mayo,4.2
2905,Tracy Cruz,4.7
2906,Robert Booth,4.0
2907,Dawn Moss,4.3
2908,Katie Johnson,4.6
2909,Ashley Edwards,4.9
2910,Jonathan Hall,3.7
2911,Kayla Patterson,3.7
2912,Douglas Weiss,4.3
2913,Jacob Hawkins,4.1
2914,Shari Simmons,4.1
2915,Michael George,3.9
2916,Jamie Becker,4.3
2917,Patricia Jones,4.8
2918,Dawn Watts,3.7
2919,Jeffrey Martinez,3.8
2920,Claire Martin,4.5
2921,Matthew Ramsey,3.6
2922,Casey Luna,4.5
2923,Kristen Nguyen,4.0
2924,Karen Carey,4.0
2925,Luis Lewis,4.1
2926,Cody Johnson,4.0
2927,Brian Russo,4.8
2928,Richard Anderson,4.9
2929,Jeremy Nunez MD,4.3
2930,David Larsen,4.4
2931,Stephanie Hooper DVM,3.6
2932,Miranda Watson MD,4.6
2933,Brandon Kelly,4.4
2934,Crystal Leblanc,3.6
2935,Gregory Romero,3.8
2936,Michael Ward,3.8
2937,Philip Brown,3.8
2938,Brianna Mcmillan,4.5
2939,Michael Cline,4.9
2940,Javier Williams,4.6
2941,Felicia Brown,4.2
2942,Bailey Lewis,4.1
2943,Vanessa Brooks,4.1
2944,Erica Cook,4.4
2945,Danielle Young,4.0
2946,Joshua Weaver,3.8
2947,Paul Fuentes,4.4
2948,Patricia Waller,4.1
2949,David Hill,3.5
2950,Zachary Mendez,3.5
2951,Clarence Davis,3.9
2952,Kyle Johnson,4.3
2953,Veronica Reyes,4.0
2954,Savannah Sanchez,3.5
2955,Pamela Robinson,3.8
2956,Julia King,3.6
2957,Jordan Alvarado,4.9
2958,Andres Myers,4.0
2959,Juan Hill,3.5
2960,John Ross,4.5
2961,Keith Reynolds,3.8
2962,Mary Flores,4.4
2963,Brian Allen,3.7
2964,Joseph Morrison,5.0
2965,Gina Jones,5.0
2966,Christine Duncan,4.5
2967,Valerie Cox,4.6
2968,Tony King,4.1
2969,Vickie Estes,4.9
2970,Sarah Smith,4.1
2971,Christopher Brown,3.9
2972,Monica Watson,3.7
2973,Belinda Holmes,3.8
2974,Katherine Morton,4.4
2975,Alan Weber,3.9
2976,Kevin Ho,4.5
2977,Jason Levy,4.1
2978,Samantha Wright,4.8
2979,Shannon Smith,4.3
2980,Erik Velez,4.4
2981,Christine Bartlett,4.3
2982,Ryan Jordan,4.8
2983,Amber Smith,3.6
2984,Angela Patrick,3.6
2985,Tara Bartlett,4.6
2986,Chad Wells,4.7
2987,Laura Harris,4.2
2988,Charles Pearson,4.0
2989,Sarah Gomez,3.9
2990,Robert Burton DDS,3.9
2991,Valerie Rodriguez,4.9
2992,Zachary Griffin,3.9
2993,Albert Moore,4.5
2994,Harry Reed,4.7
2995,Brian Griffin,3.5
2996,Tiffany Daniel,3.6
2997,Heidi Fitzpatrick,4.0
2998,Andrea Alexander,4.5
2999,Elizabeth Warren,3.9
3000,Stephanie Newton,3.5
3001,Christina Luna,3.9
3002,Dr. Rhonda York,3.6
3003,Seth Jones,3.8
3004,Nicole Powell,4.0
3005,Brittany Wagner,3.7
3006,Amber Navarro,4.6
3007,Hayley Rodgers,3.9
3008,Traci Perez,4.5
3009,Jamie Collier,4.4
3010,Mary Hess,4.8
3011,Adam Romero,3.6
3012,Susan Wells,3.8
3013,Tracy Hall,4.8
3014,Kyle James,4.7
3015,Sarah Sanchez,3.8
3016,Daniel Mack,3.7
3017,Amy Guerra,4.8
3018,Alison Harper,3.8
3019,Christine Chambers,4.8
3020,Kyle Dixon,4.9
3021,Brandi Villarreal,3.8
3022,Emily Harris,4.8
3023,Steven Miller,4.1
3024,Gabriela Young,4.7
3025,Debra Howard,4.1
3026,Mary Hardy,3.6
3027,Lauren Morales,4.6
3028,Kristen Salazar,3.7
3029,Emily Gross,4.9
3030,Nicole Bowen,4.1
3031,Erik Riddle,3.6
3032,Kevin Copeland,3.8
3033,Miguel Meadows,4.8
3034,Richard Stewart,4.0
3035,Anthony Knight,4.8
3036,Aaron Thomas,3.8
3037,Nicholas Meadows,4.2
3038,Louis Gutierrez,4.8
3039,Daniel Rowland,3.6
3040,Chase Brown,4.0
3041,Kelly Mullen,4.9
3042,Martha Harper,4.4
3043,Mary Lee,4.6
3044,Jeffrey Crawford,4.8
3045,Desiree Lewis,4.3
3046,Andrew Bonilla,4.8
3047,Paul Calhoun,4.5
3048,Randy Garner,4.5
3049,Kimberly Barnes,3.7
3050,Craig Velez,4.9
3051,Mark Cooke,4.7
3052,Casey Thornton,3.9
3053,Robert Porter,4.4
3054,Kathleen Wagner,4.1
3055,Diane Lucas,4.5
3056,Shannon Miller,5.0
3057,Whitney Ali,3.6
3058,Jennifer Browning,4.9
3059,Brian Tanner,3.6
3060,Paul Anderson,4.2
3061,Ashley Flores,4.2
3062,Denise Brown,3.9
3063,Joseph Thompson,4.4
3064,Carlos Willis,4.8
3065,William Roy,3.9
3066,Elizabeth Garcia,3.6
3067,Christopher Page,4.4
3068,Douglas Price,4.6
3069,Gabriel Myers,4.9
3070,Melissa Martinez,3.7
3071,Dr. Robert Martin,4.9
3072,Rachael Martin,4.2
3073,Tammy Carter MD,3.9
3074,Joy Harmon,4.9
3075,Beth Perez,3.9
3076,Ronald Lamb,4.6
3077,Suzanne Nguyen,4.7
3078,Sharon Wilkinson,4.1
3079,Carrie Webster,4.5
3080,Clayton Miller,4.4
3081,Anthony Harris,3.8
3082,Thomas Perez,4.6
3083,Tamara Reyes,4.9
3084,Kevin Atkinson,4.2
3085,Cindy Le,5.0
3086,Erica Mora,4.1
3087,Laura Cox,4.2
3088,David Kelly,4.5
3089,Michael Holland,3.8
3090,Grant Garcia,4.9
3091,Joseph Buchanan II,4.7
3092,Nathan Johnson,4.8
3093,Andrew Adams,4.4
3094,Chelsea Young,4.8
3095,Peter Blankenship,4.5
3096,Joel Johnson,4.3
3097,Crystal Stevens,4.9
3098,Seth Acosta DDS,4.2
3099,Monique Hill,4.3
3100,Timothy Keller,3.8
3101,Matthew Guzman,4.9
3102,Troy Daniel,3.8
3103,Timothy Bennett,3.8
3104,Tim Bender,3.7
3105,Mr. Joshua Holloway II,4.2
3106,Jay Hensley,3.9
3107,Carmen Schmidt,4.6
3108,Bryan West,4.0
3109,Richard Fernandez,4.6
3110,Adam Martinez,3.8
3111,Phillip Barrett,3.8
3112,Bobby Castro,4.7
3113,Jeremy Ruiz,4.1
3114,Sean Henderson,3.7
3115,Christopher Graham,4.9
3116,Clinton Hill,3.8
3117,Amy Jones,3.7
3118,Sarah Simmons,4.0
3119,Kenneth Green,3.6
3120,Steven Benjamin,3.7
3121,Mr. Charles Morris PhD,4.8
3122,Chris Smith,3.8
3123,Steven Gomez,3.7
3124,Angela Schultz,4.8
3125,Gregory Thomas,4.2
3126,Veronica Mathews,3.7
3127,Mrs. Kathryn Blanchard,4.4
3128,Eric Clark,3.6
3129,Justin Arnold,4.1
3130,Robert Bell,4.4
3131,Samantha Nelson,4.9
3132,Lauren Williams,4.0
3133,Susan Williams,4.6
3134,Tiffany Smith,3.7
3135,William Bailey,4.2
3136,Danielle White,3.8
3137,Charles Smith,4.2
3138,Jodi Rodriguez,4.1
3139,Joshua Conner,5.0
3140,Brittany Hughes,4.9
3141,Nichole Baker,4.4
3142,Benjamin Colon,3.8
3143,Michael Spencer,4.3
3144,Julia Perry,4.7
3145,Angela Cummings,3.6
3146,Tina Mcmahon,4.2
3147,Angela Hicks,3.6
3148,Christopher Martinez,3.9
3149,Belinda Martinez,3.6
3150,Amanda Wright,4.9
3151,Mark Carlson,3.8
3152,Stephanie Russell,3.7
3153,Robert Woodard,5.0
3154,Jeffrey Peters,4.3
3155,Tracey Duran,4.6
3156,Crystal Diaz,4.0
3157,Adam Jenkins,4.3
3158,Mary Cooper,3.5
3159,Cody Phillips,4.1
3160,Angela Walker,4.3
3161,Theresa Dorsey,4.3
3162,Alyssa Bishop,4.1
3163,Courtney Williams,4.7
3164,Christopher Gomez,4.3
3165,Joshua Cox,4.5
3166,Douglas Burton,3.8
3167,Shawn Stanley,4.8
3168,Mark Ramos,4.0
3169,Tammy Mueller,4.2
3170,Kristina Williams,4.0
3171,Benjamin Lloyd,4.8
3172,Alison Perry,4.9
3173,Albert Patterson,3.8
3174,Jerry Walker,4.6
3175,Dr. Michael Tyler,3.7
3176,Stephanie Klein,3.5
3177,Sean Swanson MD,4.8
3178,Nathan Rivera,3.7
3179,Christopher Allen,3.7
3180,Victoria Burns,4.4
3181,Michael Hall,4.7
3182,Kylie Robinson,3.8
3183,Jennifer Powell,3.7
3184,Dawn Keller,3.6
3185,Melissa Anderson,3.5
3186,Sarah Hendrix,3.7
3187,Michele Jenkins DDS,4.9
3188,Robert Hooper,3.6
3189,Joshua Craig,4.4
3190,Richard Martin,4.9
3191,Richard Garcia,4.4
3192,Lauren Jones MD,3.5
3193,Glenn Garcia,4.4
3194,Mrs. Heather Dickson,4.9
3195,Jacqueline Wise,4.0
3196,Jason Campbell,4.0
3197,Alison Hernandez,3.9
3198,Donald Moyer,4.3
3199,Mr. Tyler Perez,3.9
3200,Lisa Calderon,4.6
3201,Nicole Bass,4.5
3202,Matthew Norton,4.1
3203,Brittany Choi,4.6
3204,Julia Payne,3.6
3205,Christopher Molina,4.6
3206,Michael Collins,4.4
3207,Lisa Carrillo,4.4
3208,Nicole Carroll,3.6
3209,Debbie Matthews,4.4
3210,Alyssa Mason,4.2
3211,Brandon Parker,4.2
3212,Madison Ruiz,4.0
3213,Catherine Farrell,3.5
3214,Jennifer Mccormick,4.1
3215,Kelly Lane,4.1
3216,Isabella Huynh,4.1
3217,Brian Stewart,4.4
3218,Vincent Nguyen,3.9
3219,Tara Collins,3.9
3220,Tammy Freeman,4.2
3221,Julia Davis MD,4.4
3222,Corey Morrow,4.4
3223,Mrs. Anne Cooper DDS,4.8
3224,David Jordan,4.7
3225,Robert Palmer,3.6
3226,Michael Ball,4.3
3227,Jamie Branch,4.1
3228,Ryan Parker,4.0
3229,Heather Clark,4.9
3230,Candice Hughes,4.2
3231,Justin Lane,4.6
3232,Ashley Ross,5.0
3233,Jessica Johnson,3.7
3234,Sierra Long,3.6
3235,Amanda Hernandez,4.0
3236,Tina Francis,3.6
3237,Rita Cummings,3.7
3238,Michael Robertson,5.0
3239,Rebecca Hernandez,4.9
3240,David Singh,4.5
3241,Lorraine Tate,4.6
3242,Jasmine Carey,3.7
3243,Wayne Miller,4.4
3244,Erica Harrell,3.7
3245,Kaylee Contreras,4.1
3246,Deborah Woods,4.0
3247,Paul Mcbride,4.4
3248,Tyler Wright,3.6
3249,William Brown,3.7
3250,Mary Reynolds,4.4
3251,Elizabeth Stanton,4.5
3252,Isaac Evans,4.0
3253,Juan Rogers,3.7
3254,Amy Williams,4.8
3255,Lauren Davis,3.6
3256,Kathryn Crane,4.6
3257,Justin Jones,3.7
3258,Becky Perez,4.5
3259,Carl Collins,4.5
3260,Wesley Lee,4.7
3261,Tammy Davenport,4.1
3262,Jesse Wilkinson,3.5
3263,Matthew Peterson,4.7
3264,Hunter Edwards,4.2
3265,Kayla Ashley,4.8
3266,Matthew Cruz,4.7
3267,Sherry Smith,4.2
3268,Jeffrey Beltran,5.0
3269,William Clark,4.2
3270,Andrew Gonzales,4.5
3271,Bailey Orozco,4.5
3272,Jennifer Cruz,4.3
3273,Joseph Soto,4.4
3274,Evan Kelly,4.7
3275,Daniel Rodriguez,4.4
3276,Carolyn Mccann,4.2
3277,David Combs,4.5
3278,Jennifer Jones,3.6
3279,Brenda Nguyen,3.7
3280,Adrian Carpenter,3.7
3281,Tiffany Peters,4.1
3282,Heather Robertson,4.8
3283,Brian Knox,4.5
3284,Katherine Mitchell,5.0
3285,Michelle Bryan,3.6
3286,George Allen,4.6
3287,Tiffany Baker,4.0
3288,Christopher Mckenzie,3.5
3289,Stephanie Ortiz,4.7
3290,Joseph Grimes Jr.,3.7
3291,Gary Williams,3.8
3292,Bryan Bates,4.0
3293,Roberto Garcia,4.7
3294,Katie Page MD,4.4
3295,Spencer Henderson,3.9
3296,John Cooper,3.8
3297,Teresa Garner,3.7
3298,Dylan Chaney,3.7
3299,Brian Malone,4.8
3300,Cynthia Hahn,4.9
3301,Kent Carr,5.0
3302,Stacy Avila,4.8
3303,Alexandra Khan,4.8
3304,Amber Sherman,4.7
3305,Joe Jackson,4.9
3306,Brittney White,4.8
3307,Pamela Terry,4.2
3308,Billy Davis,4.0
3309,Gary Reynolds,4.4
3310,Richard Spencer,4.4
3311,Judith Washington,4.4
3312,Lisa Powers,4.6
3313,Alyssa York,4.5
3314,Patrick Brown,3.6
3315,Rachel Hammond,3.9
3316,Jason Carr,4.8
3317,Tim Nunez,4.4
3318,Jennifer Adams,4.0
3319,Rebecca Fletcher,4.8
3320,Wendy Simpson,3.9
3321,Samuel Allen,4.1
3322,Brandi Smith,3.9
3323,Tonya Hall,4.8
3324,Robert Lang,4.6
3325,Debra Parks,4.2
3326,Elizabeth Levine,4.9
3327,William Elliott,4.9
3328,Joshua Lawson,4.6
3329,Kimberly Escobar,4.8
3330,David Gray,4.6
3331,Kayla Fletcher,4.4
3332,James Cox,4.1
3333,Marisa Fitzgerald,3.9
3334,Taylor Martinez,3.6
3335,Andrew Guzman,4.7
3336,Krista Brown,3.7
3337,Max Rodriguez,4.1
3338,Daniel Mason,3.9
3339,Allison Scott,4.2
3340,Maureen Gross,4.0
3341,William Nelson,4.7
3342,Gregory Johnson,5.0
3343,Brandon Velazquez,4.9
3344,Kevin Lopez MD,4.4
3345,Kelly Manning,5.0
3346,Dennis Payne,4.1
3347,Omar Yates,4.3
3348,Jennifer Daugherty,3.9
3349,David Fleming Jr.,4.8
3350,Rickey Smith,3.8
3351,Timothy Brown,4.4
3352,James Gray,4.7
3353,Bob Peters,4.4
3354,Carl Clarke,3.6
3355,John Hill,4.4
3356,Sean Anderson,4.7
3357,Richard Cox,3.8
3358,Wendy Walker,4.6
3359,Ian Rice,4.8
3360,Amanda Morris DVM,5.0
3361,Caitlyn Cooper,4.1
3362,Lauren Sparks,3.5
3363,Sean Foster,4.1
3364,Clifford Ray,4.5
3365,Mark Harris MD,4.8
3366,Kaylee Robbins,4.9
3367,James Roberts,4.9
3368,Jesse Callahan,4.5
3369,Nancy Chapman,4.5
3370,Joseph Osborne,3.5
3371,Ronald Thomas,4.0
3372,Brian Martin,4.9
3373,Victoria Barnes,4.5
3374,Dakota Taylor,4.2
3375,Sharon Rogers,3.7
3376,Jennifer Brown,3.9
3377,Rhonda Compton,4.3
3378,Courtney Barnett,4.8
3379,Stephanie Johnson,3.6
3380,Jason Bowen,3.7
3381,Shari Barnes,4.5
3382,Angela Diaz,3.9
3383,Darren Cooke,3.8
3384,Keith Knight,3.8
3385,Evelyn Gordon,4.2
3386,Anna Tran,4.4
3387,Christie Patterson,4.9
3388,Abigail Berry,4.3
3389,Rachel Michael,4.5
3390,Jacob Powell,3.8
3391,Danielle Brooks,4.6
3392,Brandon Torres,4.5
3393,Derek Hamilton,3.8
3394,Alexis Norris,4.5
3395,Clifford Duarte,3.8
3396,Carmen Garcia,4.4
3397,Barry Wilcox,4.5
3398,Brittany Tran,4.5
3399,Amber Roman,4.9
3400,Kristen Ortiz,4.9
3401,Michael Jackson,4.7
3402,Timothy Smith,4.8
3403,Carolyn Williams,3.5
3404,Nathaniel Ho,4.0
3405,Larry Davis,3.6
3406,Susan Ortiz,3.8
3407,Melissa Rowe,4.1
3408,Joseph Reynolds,4.8
3409,Jose Hunt,4.3
3410,Clifford Cole,4.5
3411,Joshua Morales,4.0
3412,Matthew Case,4.4
3413,Brooke Lee,4.7
3414,Katelyn Moore,4.0
3415,Julie Johnston,4.9
3416,Anthony Mitchell,3.8
3417,Daniel Weeks,4.9
3418,Derek Russell,3.5
3419,Christina Moses,4.3
3420,Charles Mueller,5.0
3421,Judith Knight,4.4
3422,Meghan Mcdaniel,4.3
3423,Laura Soto,4.5
3424,Brian Porter,3.9
3425,Melissa Porter,3.6
3426,Gregory Myers,3.9
3427,Connie Henry,3.8
3428,William Wade,4.9
3429,Cory Crawford,4.8
3430,Christopher Singleton,4.0
3431,Brittany Mendez,4.8
3432,Michael Turner,3.8
3433,Brandon Williams,3.8
3434,Stacy Medina,4.7
3435,Jenny Murray,4.0
3436,Harry Steele,3.6
3437,Wayne Mills,4.6
3438,Kimberly Smith,5.0
3439,Christopher Vaughan,4.3
3440,Joan Ellis,3.9
3441,Robert Navarro,4.1
3442,Stephanie Cortez,4.5
3443,Mark Burns,4.6
3444,Michelle Douglas,4.8
3445,Kristina Moore,4.9
3446,Jill Watkins,4.8
3447,Marissa White,4.5
3448,Robert Cole,4.2
3449,Steven Smith,4.5
3450,Kevin Freeman,4.5
3451,Steven Moore,3.8
3452,Yolanda Hurley,4.3
3453,Tracy Gray,3.8
3454,Natasha Donovan,4.8
3455,Ashlee Jones,4.0
3456,Luke Wright,4.7
3457,Robin Rogers,4.1
3458,Derek Mcneil,4.6
3459,Lisa Flores,3.8
3460,Matthew Moore,4.6
3461,Matthew Williams,3.8
3462,Jessica Whitaker,4.2
3463,Eric Huynh,3.7
3464,Sean Green,4.3
3465,Jacqueline Wilson,4.7
3466,Daniel Vaughan,4.6
3467,Laura Harris,3.6
3468,Jason Evans MD,4.2
3469,Nathan Smith,4.8
3470,William Barton,4.5
3471,Nicholas Green,3.6
3472,Paul Greene,4.0
3473,James Martinez,4.3
3474,Mr. Edward Garner,3.8
3475,Keith Griffith,4.5
3476,Bradley Buck,4.5
3477,Roger Weeks,3.8
3478,Michael Ortiz,4.3
3479,Stacie Morales,4.7
3480,Aaron Wells,4.1
3481,Jennifer Moore,3.9
3482,Bryan Ramirez,4.6
3483,Tiffany Howard,3.6
3484,Richard Carrillo,4.7
3485,Gary Elliott,4.9
3486,Christopher Cunningham,4.9
3487,John Anderson,4.1
3488,Carlos Andrews,4.4
3489,Stephanie Brown,4.8
3490,Robert Delgado,3.8
3491,David Horton,3.5
3492,Matthew Powell,4.1
3493,Janet English,4.8
3494,Ricky Jackson,4.3
3495,Kimberly Perry,4.3
3496,Kerry Rich,4.5
3497,Angel Ward,4.4
3498,Ricky Jordan,3.6
3499,Gabrielle Harvey,4.3
3500,Joshua Beard,4.5
3501,Sue Moore,4.5
3502,Jesse Cook,4.6
3503,Stephanie Taylor,4.3
3504,Nicole Henderson,4.9
3505,John Madden,4.2
3506,Kathleen Garcia,4.3
3507,Christopher Wilkinson,4.7
3508,Stacy Kidd,4.7
3509,Philip Harrison,4.5
3510,Derek Klein,3.7
3511,Bryan Mendoza,4.0
3512,Brandon Nguyen,3.5
3513,Emily Long,3.9
3514,Joseph Franco,4.4
3515,Susan Davis,4.7
3516,Nicole Guerra,4.4
3517,Lisa Hansen,3.6
3518,James Nguyen,3.9
3519,Daniel Villegas,4.4
3520,Frederick Gonzalez,4.6
3521,Patrick Harris,4.8
3522,Sally Hall,5.0
3523,Nicole Booker,4.8
3524,Melissa Jackson,4.2
3525,Joseph Hernandez,4.6
3526,Jonathan Tanner,3.9
3527,Jennifer Wilkerson,3.6
3528,Eric Mccarthy,3.6
3529,Mrs. Stephanie Hooper,3.9
3530,Elizabeth Yu,3.6
3531,Jessica Simmons,4.8
3532,Katherine Gonzalez,4.2
3533,Regina Carson,4.7
3534,Luke Le,4.9
3535,Leslie Stevens,5.0
3536,Carla Richards,4.9
3537,Corey Williams,4.6
3538,Michael Reynolds,4.2
3539,Kathryn Blackwell,4.4
3540,Derrick Bailey,4.7
3541,Rita Fuller,4.8
3542,Gregory Salazar,4.9
3543,Raymond Hill,4.6
3544,Yvonne Cunningham,4.3
3545,Felicia Fisher,5.0
3546,Heather Baker,4.9
3547,Shelley Allen,4.2
3548,Kevin Roberts,4.5
3549,Derrick Rodriguez,4.7
3550,Russell Taylor,4.1
3551,Stephanie Obrien,4.7
3552,April Mendez,3.7
3553,Kathleen Nicholson,4.2
3554,Samantha Robinson,4.2
3555,Darrell Davis,4.5
3556,John Carey,3.7
3557,Sue Reese,3.7
3558,Angela Hayes,4.9
3559,Craig Parker,4.0
3560,Julie Bates,4.0
3561,Brendan Torres,4.7
3562,Phillip White,4.1
3563,Rick Washington,4.7
3564,Carlos Riggs,4.1
3565,Chris Arnold,4.6
3566,Shane Salazar,4.3
3567,Thomas Wang,4.9
3568,Ryan Burke,4.0
3569,Hailey Davis,4.0
3570,Dawn Carson,5.0
3571,Michelle Myers,4.6
3572,George Cole,4.7
3573,James Miller,3.9
3574,Kelly Barnes,4.3
3575,Jackson Hines,4.0
3576,Darlene Clarke,3.9
3577,Melissa Montes,4.3
3578,Daniel Thomas,5.0
3579,Cristina Alvarado,3.8
3580,James James,3.9
3581,Jessica Gray,3.9
3582,Ethan Ruiz,4.7
3583,David King,4.3
3584,Amy Thomas,4.1
3585,Jesse Duncan,4.8
3586,Lori Buchanan,3.9
3587,Brian Stephens,4.1
3588,Michael Montgomery,3.6
3589,Brenda Porter,3.7
3590,Phillip Delgado,3.7
3591,Laurie Clark,4.0
3592,Jeffery Ross,4.3
3593,Susan Burke,3.5
3594,Vickie Robbins,3.8
3595,Devin Reyes,3.8
3596,Natalie Tapia,3.9
3597,Angela Wilson,3.7
3598,Alyssa Johnson,3.8
3599,Paula Yates,5.0
3600,Derrick Cantu,4.4
3601,Christian Cardenas,4.6
3602,Leslie Serrano,4.7
3603,Christian Bauer,4.5
3604,Charles Jones,4.6
3605,Kim Carroll,4.4
3606,Jason Ingram,4.5
3607,Anna King,4.9
3608,Emily Mendoza,3.8
3609,Mark Haynes,3.9
3610,Heather Clark,3.6
3611,Brandon Pena,4.8
3612,Justin Wong,4.2
3613,Joseph Wilson,4.9
3614,Kyle Ho,4.1
3615,Taylor Smith,4.2
3616,Ernest Washington,4.2
3617,Timothy Garcia,4.4
3618,Jacob Francis,4.6
3619,Holly Clark,4.0
3620,Alexander Snyder,4.4
3621,John Kim,3.8
3622,David Haas,4.3
3623,Kaitlyn Watkins,4.3
3624,Douglas King,4.8
3625,James Gill,4.8
3626,Mr. Eric Newton,4.2
3627,Richard Morse,3.5
3628,Madison Jackson,4.8
3629,David Lewis,3.5
3630,Jimmy Miller,4.2
3631,Brittany Oneal,3.5
3632,Nicholas Chavez,4.0
3633,Christopher Morales,4.5
3634,Gregory Anderson,4.1
3635,Erica Barrera,4.9
3636,Tony Jones,4.5
3637,Mitchell Gonzalez,4.5
3638,Larry Johnson,4.1
3639,Amanda Rangel,3.6
3640,Stacey Perez,4.6
3641,Kristin Carlson,4.6
3642,Stacy Olson,4.3
3643,Briana Golden,4.1
3644,Antonio Bernard,4.3
3645,Paige Williams,4.6
3646,Brandi Humphrey,4.6
3647,Amanda Hernandez,4.5
3648,Luis Lewis,4.9
3649,Victor Johnson,4.4
3650,John Bennett MD,3.5
3651,Barbara Ramos,4.4
3652,John Collier,4.4
3653,Jasmin Miller,3.6
3654,Jennifer Alvarez,4.1
3655,Kevin Carroll,4.5
3656,Jennifer Brock,4.6
3657,Andrew Moran,4.8
3658,Leslie Davila,4.8
3659,Brian Mayer,3.7
3660,Tanya Guzman,4.4
3661,Aaron Davis,4.4
3662,Karen Everett,4.0
3663,Jacob Thompson,3.8
3664,Nathan Lamb,3.8
3665,Travis Tucker,3.8
3666,Sophia Harris,4.7
3667,Michelle Perez,3.7
3668,Michael Roach,3.9
3669,Jesse Roberts,3.8
3670,John Conrad,4.6
3671,Benjamin Armstrong,3.7
3672,Norman Braun,3.5
3673,Shaun Nelson,4.1
3674,Austin Mcconnell,4.0
3675,Jennifer Merritt,4.1
3676,Luis Jackson,4.6
3677,Ian Hernandez,3.5
3678,Christina Jones,3.6
3679,Caroline Gutierrez,3.9
3680,David Patton,4.8
3681,Gerald Joyce,3.8
3682,Dr. Rebecca Hawkins,5.0
3683,Wendy Rivas,4.7
3684,Audrey Abbott,4.2
3685,Maria Campbell,4.6
3686,Michael Garcia,4.3
3687,Carolyn Li,4.3
3688,Yvonne Mcdonald,4.4
3689,Theresa Johnson,4.5
3690,Catherine Gilmore,3.6
3691,Juan Ball,4.4
3692,Rachel Hendrix,4.6
3693,Joseph Reed,4.0
3694,Brittany Moore,5.0
3695,Daniel Nolan,3.7
3696,Christopher Simmons,4.9
3697,Michael Thomas,4.5
3698,Toni Krause,4.5
